Weight,Height,BMI,Gender,Age,BMIcase,Exercise Recommendation Plan
60.31451425502697,1.464464852680786,28.123147750364407,Female,65,over weight,5
90.45969686847289,1.7555155186847657,29.352546326288056,Male,21,over weight,5
74.66153087255,1.7687760583657866,23.864436733337655,Male,64,normal,4
69.27080233839281,1.5602181242931805,28.45637535379547,Female,64,over weight,5
88.68304377839117,1.727818061817854,29.706026992085985,Male,51,over weight,5
64.77652480456342,1.5653287441868429,26.436656264599304,Female,64,over weight,5
101.31239629977686,1.821013580605795,30.551758915780752,Female,48,severe obese,7
54.565289979700026,1.845019100656966,16.02930654313579,Male,61,moderate thinness,2
78.32002015234474,1.8437299251599857,23.039772220923965,Male,51,normal,4
97.75390086564478,1.8142717643266058,29.698151172043037,Female,60,severe obese,7
100.31415105901985,1.9604709899283468,26.100051346537082,Male,62,over weight,5
106.79647655923986,1.789535789841349,33.34848796966663,Female,50,severe obese,7
62.72819112551472,1.6344880589069426,23.480063110951207,Female,36,normal,4
108.96159785415503,1.8137306787839294,33.122862762180134,Female,44,severe obese,7
71.6584567967425,1.9626207902102228,18.6035001050875,Male,41,normal,4
53.05612728462456,1.7742243446205939,16.85460109639515,Male,64,moderate thinness,2
95.31702550739172,1.970015756768623,24.560153769994706,Male,26,normal,4
101.61800121817832,1.7988371190642658,31.40414449443548,Female,38,severe obese,7
91.93419368445218,1.6930104594750945,32.074344463070176,Female,64,severe obese,7
95.62469997642853,1.8226430969750744,28.785038547698147,Female,33,severe obese,7
50.86026079508153,1.8830257989940138,14.343860149680872,Male,62,sever thinness,1
53.300939967546554,1.9171949873240886,14.501145103932593,Male,20,sever thinness,1
83.95020902550888,1.7371978760025417,27.817827033006978,Female,57,severe obese,7
78.49331389090565,1.802542906960622,24.158025886474586,Male,25,normal,4
64.67991228864747,1.8519824975788313,18.85800151480844,Male,37,normal,4
69.85101592305583,1.6163893158662053,26.73503670222052,Female,42,over weight,5
58.707584382612026,1.6655634441195324,21.16273775650237,Female,21,normal,4
83.23653917307972,1.6348358964688883,31.14337567821132,Female,24,severe obese,7
107.41597415195952,1.7757458446708785,34.06491089313551,Female,55,severe obese,7
82.24963517200428,1.5365159125796226,34.838532717149995,Female,37,obese,6
90.27242754695794,1.6440313981737678,33.3991109318453,Female,47,severe obese,7
51.478067232473116,1.7139620521214904,17.52345865815653,Male,29,mild thinness,3
93.41034359482663,1.96812708895096,24.115079149917662,Male,23,normal,4
105.41368563665347,1.7359073294524618,34.98194272123108,Female,34,obese,6
78.51228499903387,1.687032069101861,27.58614029828436,Female,63,over weight,5
97.30754560505889,1.7644149626091497,31.256838901708406,Female,30,obese,6
97.47846653495988,1.7423406582293683,32.11016566250891,Female,43,obese,6
66.81205156322522,1.7012673282405244,23.08392656979208,Female,42,normal,4
91.73607063064038,1.7357445183924096,30.44868414223964,Male,42,obese,6
92.95632011929841,1.8625762599707358,26.794817070337043,Male,36,over weight,5
106.00743756176661,1.7527104452094213,34.50769788246842,Female,63,obese,6
62.466580604885564,1.799153490115383,19.297955571881587,Male,34,normal,4
52.38536627943105,1.8649382754796866,15.061945092893357,Male,31,sever thinness,1
96.33433053656236,1.852698119260192,28.065433992368156,Male,28,over weight,5
106.91647260082857,1.791994679080544,33.29439981575103,Female,34,severe obese,7
95.00785654984685,1.90097689523581,26.29092361310065,Male,26,over weight,5
51.78574148907643,1.9350993561506682,13.829410313072863,Male,35,sever thinness,1
105.89346631350364,1.7720800655489264,33.721158337404134,Male,57,obese,6
53.47297625449324,1.7415312410217008,17.630791843183594,Female,47,mild thinness,3
58.025426662881685,1.667868682363613,20.85905525473771,Female,54,normal,4
66.09806552952197,1.793133492334517,20.55717838371521,Male,29,normal,4
95.27212349872278,1.7395944040479314,31.482545617469253,Female,28,obese,6
51.69081359240127,1.722394456152519,17.42401073250979,Male,37,mild thinness,3
109.58146441122555,1.8635099801555597,31.555397399844413,Male,21,obese,6
105.8757364385175,1.9275009775278198,28.49753070175382,Male,51,over weight,5
66.11453210961977,1.8953064957358254,18.405093441950516,Male,28,mild thinness,3
99.02791201974551,1.8044513721619264,30.413559851403743,Male,55,obese,6
103.36130907357878,1.7380313464294959,34.21706786426275,Female,51,obese,6
103.12342725686251,1.7554176979247236,33.46542871997912,Male,65,obese,6
97.0835789098306,1.714506786626266,33.02686572664258,Female,65,severe obese,7
67.98750164833035,1.4069706799929236,34.34464153744909,Female,55,obese,6
60.493008103610464,1.7788945393589677,19.116341356769897,Male,47,normal,4
94.99008940025828,1.9155794141155216,25.886776489729076,Male,27,over weight,5
105.58160720345485,1.8053040606993296,32.39571358653214,Female,19,severe obese,7
95.72631907259199,1.8672322154595071,27.45583752324344,Male,53,over weight,5
52.43905641892443,1.4262736404224408,25.77799627867886,Female,18,over weight,5
67.1046722907352,1.876819331427534,19.050563385302862,Male,37,normal,4
104.99591957434896,1.858554899251961,30.396363771238956,Male,49,obese,6
105.04574901724558,1.8194117247517914,31.733392538297075,Female,48,severe obese,7
50.788623275750616,1.785835475882957,15.925150617634158,Male,46,sever thinness,1
83.63601346495598,1.8202910156359164,25.241297336938484,Female,25,over weight,5
83.52859831145109,1.935999968451075,22.28560875543314,Male,42,normal,4
109.03727117328097,1.9335313329472537,29.165709490369863,Male,37,over weight,5
65.60229542164403,1.9337721441923605,17.54318469448376,Male,43,mild thinness,3
53.98666636893138,1.904013867261165,14.891769203104811,Male,54,sever thinness,1
70.66644643496917,1.9285212001623848,19.000473238266252,Male,64,normal,4
91.00156524792891,1.820250057217711,27.465452315133437,Male,38,over weight,5
64.80628758067321,1.655853952303407,23.63595125536005,Female,26,normal,4
59.63238091544007,1.8222038715489948,17.959250970611656,Male,54,mild thinness,3
65.44790068026693,1.4945603954406939,29.300078324645888,Female,18,over weight,5
60.982195177316214,1.9366530321096338,16.259208989823367,Male,55,moderate thinness,2
57.240668263863206,1.778929704149623,18.087857233942504,Male,54,mild thinness,3
94.42330404319904,1.8355742275518792,28.02433336020294,Male,28,over weight,5
88.883680779551,1.7442768377829578,29.214011996908013,Female,34,severe obese,7
63.91822385133625,1.7717645903244272,20.36163568682715,Female,27,normal,4
100.5732491990751,1.7516284791317442,32.779210240334976,Male,24,obese,6
90.03945102743847,1.9351393046506,24.044091414062514,Male,55,normal,4
98.10584308590452,1.8125886195563516,29.860451935547008,Female,25,over weight,5
56.74497534592882,1.8745710456395144,16.148180763507302,Male,35,moderate thinness,2
52.89591292100569,1.794997361559466,16.417026069936526,Male,23,moderate thinness,2
64.41526446382777,1.5277522228867555,27.598339041668538,Female,46,over weight,5
67.5426558835854,1.9257150868047872,18.213527595235252,Male,34,mild thinness,3
73.20552704797484,1.931574090464545,19.62099961079156,Male,47,normal,4
81.06681028890725,1.849698082075984,23.69416414685933,Male,62,normal,4
77.3567869585656,1.8294135403465352,23.113975282588978,Male,25,normal,4
103.61519970874298,1.747788321381079,33.919215741038336,Female,22,severe obese,7
98.90616463650309,1.7827297143718737,31.120914796778273,Male,56,obese,6
55.707759314930264,1.5243091188236417,23.97560611473813,Female,43,normal,4
62.67910155208517,1.603190124211106,24.386681419690944,Female,26,normal,4
50.77415579397814,1.8262557508572645,15.223675500428099,Male,28,sever thinness,1
99.5629887148223,1.9478663212298426,26.24095446250648,Male,42,over weight,5
82.75809046274051,1.9521522159652995,21.716163619712542,Male,53,normal,4
90.28189383293177,1.7435424858128266,29.69857364238152,Male,60,over weight,5
60.93491258468969,1.6568718861736795,22.19669602862596,Female,28,normal,4
95.1935332306839,1.7530091128192826,30.976981690473217,Male,59,obese,6
53.64549895037893,1.591138082654439,21.18934578684345,Female,60,normal,4
104.15982491355008,1.850708199338834,30.410554782329935,Male,49,obese,6
103.23832296171182,1.7410860751162187,34.056534782241066,Female,30,obese,6
58.63554141932495,1.807219352939766,17.953089763063804,Male,20,mild thinness,3
97.21168003164897,1.7081762775143687,33.316017093633455,Male,46,obese,6
94.2890761819201,1.8172457336400305,28.551837604086174,Female,26,over weight,5
75.72171252573145,1.7053914609374878,26.035879881951782,Male,49,over weight,5
72.23080587225255,1.5481046756602044,30.138512633666934,Female,35,obese,6
103.2304312556399,1.8197991049853393,31.17172580814104,Female,23,severe obese,7
55.79640371688623,1.8989685769212827,15.472861969714097,Male,53,sever thinness,1
85.07506932820587,1.8694734296457314,24.342418108223942,Male,56,normal,4
109.75753328654139,1.9628404804072574,28.488155157280033,Male,44,severe obese,7
81.98782248462639,1.6957793682537188,28.5108823456346,Female,22,over weight,5
63.63623982774097,1.701400793230111,21.983217055454343,Male,19,normal,4
93.58855805847273,1.8359503310526009,27.76520602525837,Male,39,over weight,5
77.33767072358879,1.5434115580517396,32.46591081807236,Female,52,obese,6
53.811638784762806,1.501515176582881,23.86804048950288,Female,64,normal,4
56.26559504361243,1.9237188603693,15.20406474724053,Male,49,sever thinness,1
101.04870025104586,1.773905755506882,32.11216939652485,Female,43,obese,6
90.66605755495576,1.74131860281401,29.901174829698167,Female,30,severe obese,7
102.99208630238783,1.926046740044283,27.763244100697467,Male,37,over weight,5
81.42095718212423,1.612328118746931,31.320547667135806,Female,48,severe obese,7
66.87105355967759,1.7809280119099173,21.08363241183781,Male,33,normal,4
69.10146244985918,1.735028145905938,22.954835774051503,Female,41,normal,4
91.13240391958075,1.7232657673876848,30.687980157020892,Male,52,obese,6
70.15972383677067,1.715478585674378,23.840604801913724,Male,29,normal,4
69.06224825004546,1.6316897969237056,25.939733894503302,Female,63,over weight,5
62.25778338233151,1.6724792021087689,22.257285791611388,Female,46,normal,4
57.54931114056704,1.6552235120537253,21.005200726797018,Female,33,normal,4
108.16264384170381,1.8357436681024542,32.096170358415264,Male,35,severe obese,7
57.836684279355104,1.7926637762267579,17.997231434164437,Male,54,mild thinness,3
95.23364363830487,1.6892784760325967,33.37243560300675,Female,52,severe obese,7
61.94948364312735,1.408163182286268,31.241488713611258,Female,39,obese,6
109.08830751696132,1.7924011693527635,33.955315230080046,Female,48,severe obese,7
101.2999961624152,1.7583575588607312,32.76385863732202,Male,33,obese,6
104.58286901845845,1.7849042176993954,32.82696409128185,Female,19,obese,6
75.09153154705763,1.8371683844581588,22.248105535296844,Male,57,normal,4
70.97886378795319,1.4744087130211878,32.65075781811067,Female,19,obese,6
102.81146309298518,1.8087781902546944,31.424683625720224,Female,56,severe obese,7
91.95529822193691,1.7093653003605755,31.47074252860966,Male,53,obese,6
67.07346868290743,1.7593888199811885,21.66841329068968,Male,25,normal,4
86.78362449975157,1.9594927426543727,22.60218710320935,Male,20,normal,4
89.55922740732534,1.723295930022453,30.157172055951072,Female,43,severe obese,7
67.26998852790453,1.877938402152039,19.074741788140663,Male,23,normal,4
82.62294466333162,1.9281496780917673,22.22384403893346,Male,23,normal,4
58.62078486288531,1.8137481071369554,17.819589056844897,Female,62,mild thinness,3
106.4884160100473,1.8400008679683166,31.453306812464596,Male,63,obese,6
87.19431573821822,1.8403690666704273,25.744136176145076,Male,46,over weight,5
87.46760448136263,1.7981669392316015,27.051242358685005,Male,42,over weight,5
98.06029143017379,1.9503204944007695,25.77989895079835,Male,47,over weight,5
88.81289560280175,1.8932196080318988,24.778444653926453,Male,56,normal,4
99.15328958366914,1.7266312985744263,33.25890212595099,Female,46,obese,6
54.03212914731504,1.970858778212738,13.910446467118492,Male,34,sever thinness,1
100.8338876155078,1.7504927939757053,32.90681555676454,Male,53,obese,6
109.92418931270996,1.8876752270394523,30.848831519027392,Male,18,obese,6
70.02149987733276,1.8463382515532198,20.54039895605991,Male,42,normal,4
57.03999531404486,1.5044009678112675,25.20300194150252,Female,65,over weight,5
54.760699119014575,1.7358650099525685,18.173437670411502,Female,29,mild thinness,3
94.09133050308083,1.7950964698258522,29.199406490633177,Female,33,over weight,5
85.33236204960625,1.777648941226252,27.003606470914303,Female,44,severe obese,7
75.87631411503344,1.918915865856395,20.60603145412645,Male,31,normal,4
74.68167121756922,1.733518630919542,24.851751413777894,Female,23,normal,4
72.98792677899041,1.747280740420023,23.907031178434377,Male,29,normal,4
51.733967905503654,1.9086824370108488,14.200656902659397,Male,20,sever thinness,1
100.66332545396665,1.7793382797468957,31.79466323266697,Female,53,severe obese,7
57.902712011077654,1.8364692100982443,17.16847034020815,Male,37,mild thinness,3
65.42046617941944,1.583795206509822,26.0804803600662,Female,55,over weight,5
60.7870048073381,1.7249700545164752,20.429024272447794,Male,55,normal,4
68.7511112968036,1.7018236604275896,23.738354317703077,Male,42,normal,4
100.88708846959611,1.7988521108027395,31.17774269344865,Male,46,obese,6
55.52970225386103,1.7688435620993785,17.74788043575983,Male,61,mild thinness,3
90.32403371206478,1.9327782588230549,24.17905152369795,Male,48,normal,4
103.89605314585492,1.8521808179147625,30.285328268809476,Male,52,obese,6
109.62191395545563,1.8763563078834622,31.136282377489803,Male,64,severe obese,7
89.10095685007286,1.7667701874870343,28.54448706046108,Male,57,over weight,5
64.55405327942614,1.929437987125944,17.340510021529674,Male,52,mild thinness,3
101.11054775005948,1.7811749691615661,31.870090475356427,Female,47,severe obese,7
84.22652412525656,1.8888738220662473,23.607118661239806,Male,50,normal,4
52.95357847170475,1.5572760132487826,21.835549499503674,Female,57,normal,4
65.64429248995624,1.9185736164570972,17.833641666672047,Male,19,mild thinness,3
64.47872542965945,1.7680401715550196,20.62681565787364,Female,40,normal,4
106.659420915086,1.8087061122020858,32.60342378302909,Female,38,severe obese,7
108.2194328732756,1.801596872908425,33.34187469145465,Male,39,obese,6
104.7928203848392,1.9262558651127468,28.242528840650486,Male,26,severe obese,7
57.88567631407071,1.7417303016655301,19.08135874680267,Male,28,normal,4
77.12174875993031,1.4896956640501708,34.752156662483685,Female,30,obese,6
80.59976745641873,1.708825152769855,27.60187170709558,Male,26,over weight,5
73.17954950886993,1.5483536768410766,30.52455857130628,Female,23,obese,6
60.465797988677785,1.786134950748607,18.953143521714228,Male,19,normal,4
89.69737496579897,1.7709900803786067,28.598777974653228,Male,54,over weight,5
59.17525958596755,1.5796854377414058,23.713679311668102,Female,56,normal,4
55.35357183939502,1.5943682120197675,21.775513053608837,Female,38,normal,4
50.88862014037003,1.866558377506991,14.606209331783463,Male,48,sever thinness,1
85.87006385658387,1.7383763418444038,28.41542657353595,Female,57,over weight,5
97.65304410960519,1.828756462135121,29.19940745852983,Female,65,over weight,5
85.32963020666868,1.8090965285929117,26.07212219843833,Female,63,over weight,5
108.53929615425263,1.853760864341381,31.584905536254162,Male,53,obese,6
99.60377510654057,1.81445037708106,30.2541954652054,Female,50,severe obese,7
91.6911597284926,1.7895595873930459,28.6309091085901,Female,61,severe obese,7
109.95727973328474,1.7972101990120999,34.0428756268322,Female,51,severe obese,7
63.344065803651574,1.6845086995204033,22.323352605789267,Female,61,normal,4
62.68855975972057,1.8916134525564954,17.519572491236357,Male,31,mild thinness,3
84.6761693463522,1.8690031316978504,24.24047605597202,Male,60,normal,4
58.131612246332416,1.8746585562114515,16.541238031379546,Male,61,moderate thinness,2
85.43414237105827,1.9317234829226495,22.895047320119463,Male,20,normal,4
67.96960016097863,1.451842653813498,32.245982375692755,Female,50,obese,6
52.423691777885665,1.948504454691739,13.80780978161727,Male,42,sever thinness,1
102.21048864137198,1.7777758710197096,32.3401067945014,Female,19,severe obese,7
88.0546590065196,1.7532833540718074,28.64495342577255,Female,56,over weight,5
62.95431735277307,1.878553440552176,17.83932470678973,Male,53,mild thinness,3
69.0688274420047,1.8541327913806842,20.0909472673951,Male,30,normal,4
90.64789954272396,1.8363664764371506,26.88060464136258,Male,31,over weight,5
97.68810390627988,1.7972675667048945,30.242396698993552,Male,35,obese,6
99.414682963549,1.8206050164082566,29.992941594447448,Female,54,severe obese,7
76.18391095177367,1.9336658116794587,20.37513177762189,Male,40,normal,4
100.79819110756793,1.8696863519948024,28.834685753893172,Male,41,over weight,5
105.81098062320862,1.8988454112699722,29.346176179179285,Male,28,over weight,5
99.89795727728196,1.699341696842928,34.593553855070006,Female,39,severe obese,7
67.41063266026754,1.613090112119493,25.906643266457127,Female,52,over weight,5
71.84565696961103,1.5934057304839893,28.297480607387893,Female,30,over weight,5
52.47743869087073,1.534757899956788,22.27885540661558,Female,64,normal,4
103.6031547782105,1.8217765569009872,31.216396030865567,Female,62,severe obese,7
87.00669211450818,1.5874622923619015,34.525964639834235,Female,21,severe obese,7
101.24425805447419,1.9181227770610265,27.518046308495343,Male,48,over weight,5
106.80083960457134,1.7629760516918278,34.36226961742288,Female,26,severe obese,7
70.55973231978768,1.8200098928723227,21.30146276139714,Male,36,normal,4
79.16622349386645,1.5979928637015355,31.002038912336058,Female,24,severe obese,7
50.109142546052304,1.7167772182984335,17.00157235935395,Male,31,mild thinness,3
78.86177681397022,1.734755415004712,26.205355410897926,Male,60,over weight,5
55.15101096563754,1.8991231700999254,15.291398736986716,Male,62,sever thinness,1
108.52270258965123,1.8989782790229375,30.094047786623936,Male,19,obese,6
79.91032360996965,1.514065715465527,34.85888074807317,Female,65,obese,6
60.045603077427174,1.7711421890876482,19.141428906470725,Female,25,normal,4
98.36885325959133,1.9383914398109758,26.18030140567452,Male,52,over weight,5
74.85330780859138,1.7980330106261944,23.153448005279113,Female,64,normal,4
87.33902712016999,1.6860371492456552,30.723739285935828,Female,39,severe obese,7
86.35398212084537,1.9058206714410648,23.77487832486606,Male,61,normal,4
70.45999631835178,1.9476108928405602,18.575402218575714,Male,60,normal,4
61.51457436039224,1.536317829992822,26.062488555185745,Female,59,over weight,5
101.8978573372691,1.8654225392741592,29.282665881084597,Male,47,over weight,5
90.62551562045151,1.966113233887487,23.444093116531175,Male,44,normal,4
81.68942173877352,1.6578335048364274,29.722408367642114,Female,58,over weight,5
64.4376315210071,1.6496385611339348,23.67892430609965,Female,22,normal,4
91.21538805027707,1.809030636482991,27.872521966014414,Male,41,over weight,5
84.269280963683,1.7254615955073962,28.30470894565183,Female,55,severe obese,7
53.23283184088934,1.9625130398171573,13.821477398703928,Male,39,sever thinness,1
57.82359701529211,1.4574528877555892,27.221750808101568,Female,57,over weight,5
100.78268865666968,1.8201272527654533,30.42162687611995,Female,41,severe obese,7
55.00274387681436,1.9479913410326974,14.494736048062574,Male,41,sever thinness,1
89.43600597350246,1.8158535857285292,27.123812926332818,Female,62,over weight,5
105.46858037279034,1.7804396763909585,33.271208259807096,Female,40,severe obese,7
77.63644588107744,1.7812784961138433,24.468198522342846,Male,64,normal,4
57.53603298850124,1.837832273438421,17.03445201690708,Male,28,mild thinness,3
52.02847108145935,1.5269024824741464,22.316108355512785,Female,43,normal,4
63.46527309835394,1.6391791153776283,23.62018685746873,Female,35,normal,4
51.284003297361565,1.81734345115838,15.527727424108669,Male,25,sever thinness,1
74.96862124925167,1.5885483452826992,29.708358138354143,Female,37,over weight,5
78.96958944629722,1.7302777897892567,26.377170945418353,Male,44,over weight,5
53.561602044188085,1.7184948794554549,18.136650061900067,Male,65,mild thinness,3
76.55848158659515,1.7994512396469058,23.643575071109247,Male,62,normal,4
77.81441978989339,1.8161568581838858,23.5913814881181,Male,47,normal,4
92.85279110220995,1.6992367580127077,32.157862544683624,Female,55,severe obese,7
100.4603814514517,1.9269294346885544,27.05597576325778,Male,61,over weight,5
55.853297977831254,1.4960144109748876,24.95613164661316,Female,48,normal,4
97.77636562866553,1.6745680219312287,34.868101644751476,Female,45,obese,6
51.817887193323834,1.467795881412243,24.051843632771302,Female,31,normal,4
67.97305450228734,1.8714047014576116,19.408919279287204,Male,32,normal,4
60.602551059410196,1.8950622259367838,16.875006789119677,Male,65,moderate thinness,2
53.39445851691069,1.7574128661683657,17.288152444580668,Female,20,mild thinness,3
77.06162441926875,1.8237258865158787,23.169626566862597,Male,21,normal,4
85.42513915786662,1.8765863225534225,24.257643076784603,Male,35,normal,4
53.43967463210627,1.8177914564374453,16.172445245063184,Male,29,moderate thinness,2
79.58555942337031,1.8201560492739302,24.022434980774385,Female,54,normal,4
82.53622622214189,1.6928059314427117,28.802505200441246,Female,52,severe obese,7
61.76586119921506,1.582174864314549,24.67399882861944,Female,59,normal,4
106.88976967358903,1.9593693042296207,27.84219950850504,Male,28,severe obese,7
67.72009366870836,1.7970626711356847,20.969646245236344,Female,46,normal,4
56.20625159280687,1.8298304239951733,16.78660744943519,Female,43,moderate thinness,2
88.67322707611575,1.7830703186041372,27.89045328260141,Female,63,severe obese,7
96.16917002503405,1.7960079278651275,29.813939729599618,Female,20,over weight,5
72.28269473652782,1.6677356718128529,25.988421306226385,Female,44,over weight,5
91.93791952167598,1.7598434911550298,29.685651133220393,Female,21,severe obese,7
76.04982608812611,1.6632111049894311,27.491818822592663,Female,48,over weight,5
74.62513618323698,1.7057078805542856,25.649318166116135,Male,39,over weight,5
61.65792482535814,1.5002151707855496,27.395661919419304,Female,32,over weight,5
106.74844568795623,1.7810585784009363,33.65155623429075,Female,24,severe obese,7
60.87978622247072,1.699147292527322,21.086818653526723,Female,63,normal,4
77.2207239521726,1.564916805683933,31.531988529954972,Female,25,obese,6
100.96771270924773,1.7479829310670512,33.045181614685674,Female,30,severe obese,7
50.5256699728919,1.4557713000278834,23.841071743406424,Female,62,normal,4
65.42599118047752,1.8211656876765312,19.726561568679458,Male,31,normal,4
95.88535658664475,1.9250145022860679,25.8752334271707,Male,46,over weight,5
94.3619390318875,1.7644508233249108,30.30942790828563,Female,33,obese,6
99.59499160343131,1.8786151747642101,28.22031435300375,Male,54,over weight,5
63.42422069894687,1.729875985394292,21.194598808760666,Male,31,normal,4
78.93588878472116,1.574823698869267,31.828093114103737,Female,57,obese,6
77.11889944477467,1.7379841629106454,25.531080430949974,Female,60,over weight,5
64.4146241757013,1.77610692319685,20.419554512886783,Male,48,normal,4
76.32290865139947,1.7659338243649267,24.474062390315062,Female,24,normal,4
93.24536602464744,1.7391513711076287,30.82850688644524,Female,54,obese,6
96.57141465523617,1.816539632004959,29.265694750312036,Female,26,over weight,5
78.45353670787404,1.9671199265001906,20.274532603740145,Male,45,normal,4
67.81993564601267,1.764222127979851,21.789679553179024,Male,46,normal,4
80.71246392115864,1.812634440998876,24.565191279734425,Male,19,normal,4
83.33580581930548,1.756279524704673,27.017450396827893,Male,63,over weight,5
107.05175360084773,1.899031239451629,29.684488353091872,Male,44,over weight,5
103.80515730159377,1.7409328491418308,34.24955167907004,Male,63,obese,6
53.0087357976653,1.76808378544465,16.956716690166978,Male,36,moderate thinness,2
100.09853066685514,1.7900665187615612,31.23844183846046,Male,54,obese,6
98.26014858696146,1.6830807421422163,34.68706186635421,Female,55,obese,6
74.19962281575063,1.5971075584108103,29.0893064968672,Female,27,over weight,5
59.37738803822107,1.4419966022973116,28.555687149697285,Female,45,over weight,5
74.19036116227925,1.7646938673268333,23.823673713119614,Male,51,normal,4
